caseId,original_order,text,author,note,appendix
2021-001,72,"The Court elevates the Solicitor General's brief to the status of a governing test. Consider how that choice plays out in this case. The Government argues that Wooden's burglaries occurred on separate occasions because they were committed sequentially (unlike Petty's robberies, which the Government says were committed simultaneously). That argument fails for the reasons that the Court explains in Part II-A of its opinion, which I join: Such close-in-time crimes, even if sequential, happen on the same occasion. But rather than resting only on the statutory language, the Court also invokes the reasoning in the Petty brief. It says that the Government cannot be right because",Barrett,0,
2021-001,73,"nothing about the Solicitor General's confession of error, or the action Congress took in its wake, suggests any concern for the exact ordering of Petty's actions. Each was based instead on another idea: A person who has robbed a restaurant, and done nothing else, is not a `habitual offender' or `career criminal.' It was that focus on `revolving door' felons that the Solicitor General referenced in arguing that the courts in Petty had construed ACCA too broadly. Ante, at 1074 (quoting Addendum to Brief for Petitioner 27a and citing 134 Cong. Rec. 13782-13783 (1988)).",Barrett,0,
2021-001,74,"Thus, in the Court's view, the Government's argument fails not only because of the statutory text but also because the Solicitor General's 35-year-old brief, which the statute supposedly incorporates, rules it out. That is not how statutory interpretation is supposed to work.*",Barrett,0,
2021-001,75,"The Court's approach will likely have downstream effects because it invites both litigants and lower courts to mine the Solicitor General's brief for guidance on the scope of the occasions clause—as the parties did in this case. To be sure, the most important indicators of whether crimes occurred on a single occasion—proximity in time and location—will matter most. But on top of that, lower courts may place weight on the buzzwords that the Court highlights in the Solicitor General's brief: repeat offenders, habitual offenders, recidivists, revolving door offenders, and three time losers. Ante, at 1072-1073 (internal quotation marks omitted). And that could sow unnecessary confusion.",Barrett,0,
2021-001,76,"Take a case involving three drug sales that occurred at 8 o'clock on three consecutive evenings at three different locations. Applying the ordinary meaning of the text  seems straightforward enough: The three offenses are separate occasions because they occurred a day apart and at different locations, notwithstanding the similarity of the crimes. Yet factor in the details of the Solicitor General's brief, and the result is not so clear. Is a defendant who committed three crimes over the course of three days really a revolving door offender or a true recidivist? Ibid. (internal quotation marks omitted). Maybe not—those labels evoke a distinct inquiry. And though the labels may capture what Congress was getting at, the statute chooses a particular way of getting there: the text of the occasions clause. We should leave it at that.* * *",Barrett,0,
2021-001,77,"The Court glosses this statute by leaning on weak evidence of Congress' impetus for amending the statute, followed by still weaker evidence that Congress embraced the reasoning of a brief filed by the Solicitor General. I would impute to Congress only what can fairly be imputed to it: the words of the statute. Crimes within a spree like Wooden's do not count as separate ACCA predicates because of the statutory language, not because those who drafted the amendment had either Petty's case or the Solicitor General's prose in mind.",Barrett,0,
2021-001,78,"Justice GORSUCH, with whom Justice SOTOMAYOR joins as to Parts II, III, and IV, concurring in the judgment.",Gorsuch,0,
2021-001,79,"Once more we confront the Armed Career Criminal Act. Disputes over the statute's meaning have occupied so much of this Court's attention over so many years that various pieces of the law and doctrines associated with it have earned their own nicknames—the Elements Clause, the Residual Clause, the Categorical Approach. Now comes the Occasions Clause. This subsection requires courts to impose 15-year mandatory minimum prison sentences on individuals who unlawfully possess a gun if they also have three or more prior convictions for certain crimes committed on occasions different from one another. 18 U.S.C. § 924(e)(1). For years, lower courts have struggled with the Occasions Clause, reaching contradictory judgments on similar facts. We took this case hoping to bring some clarity to at least this particular corner of the ACCA.",Gorsuch,0,
2021-001,81,"What do we resolve? The Court rejects the Sixth Circuit's rule that crimes occurring sequentially always occur on different occasions. Sometimes, the Court holds, crimes committed one after another can take place on a single occasion. No one doubts that William Wooden had to break through wall after wall dividing 10 separate storage units to complete his crimes. Or that, by the end of it all, he committed 10 distinct criminal offenses. But, the Court explains, none of this automatically dictates the conclusion that his crimes occurred on different occasions. Ante, at 1068-1070.",Gorsuch,0,
2021-001,82,"Beyond that clear holding, however, lies much uncertainty. Rather than simply observe that sequential crimes can occur on one occasion and return this case to the Court of Appeals for resolution, the Court ventures further. It directs lower courts faced with future Occasions Clause cases to employ a multi-factored balancing test in which a range of circumstances may be relevant. Ante, at 1070-1071.",Gorsuch,0,
2021-001,83,"The potentially relevant factors turn out to be many and disparate. The Court says that offenses committed close in time often —but not always—take place on a single occasion. Ibid. Offenses separated by substantial gaps in time or significant intervening events usually occur on separate occasions—though what counts as a  substantial gap or significant event remains unexplained. Ibid. Proximity of location can be important too—but it is not necessarily dispositive. Ibid. Whether the defendant's crimes involve similar or intertwined conduct also may—or may not—make a difference. Ibid. And even this long list of factors probably is not exhaustive. Ante, at 1070-1071. Nor does the list come with any instructions on how to weigh the relative importance of so many factors or how to resolve cases when those factors point in different directions.",Gorsuch,0,
